X,Y,id,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,occurrenceRemarks,individualCount,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
179.739683,-16.1835,611,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Fascaplysinopsis sp.,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:165314,Fascaplysinopsis sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Fascaplysinopsis,,,,"Bergquist, 1980",57
179.031667,-16.2325,209,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Pericharax sp.,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:131707,Pericharax sp.,Animalia,Porifera,Calcarea,Clathrinida,Leucettidae,Pericharax,,,,"Poléjaeff, 1883",58
179.739683,-16.1835,612,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Ventricaria ventricosa,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:145885,Ventricaria ventricosa,Plantae,Chlorophyta,Ulvophyceae,Siphonocladales,Valoniaceae,Ventricaria,,ventricosa,,"(J.Agardh) J.L.Olsen & J.A.West, 1988",59
179.739683,-16.1835,613,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Aplysilla sp.,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:131738,Aplysilla sp.,Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Aplysilla,,,,"Schulze, 1878",60
179.739683,-16.1835,614,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Caulerpa racemosa,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:144472,Caulerpa racemosa,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,racemosa,,"(Forsskål) J.Agardh, 1873",61
179.739683,-16.1835,615,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Chlorodesmis fastigiata,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:211746,Chlorodesmis fastigiata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Chlorodesmis,,fastigiata,,"(C.Agardh) S.C.Ducker, 1969",62
179.031667,-16.2325,210,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Neofibularia hartmani,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:168320,Neofibularia hartmani,Animalia,Porifera,Demospongiae,Poecilosclerida,Desmacellidae,Neofibularia,,hartmani,,"Hooper & Lévi, 1993",63
179.739683,-16.1835,616,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Udotea geppiorum,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:374219,Udotea geppiorum,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Udotea,,geppiorum,,"Yamada, 1930",64
179.739683,-16.1835,617,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Spongia sp.,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:131759,Spongia sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Spongiidae,Spongia,,,,"Linnaeus, 1759",65
179.031667,-16.2325,211,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Ircinia sp.,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:131751,Ircinia sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,,,"Nardo, 1833",66
179.031667,-16.2325,212,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Halymenia porphyraeformis,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:371241,Halymenia porphyraeformis,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Halymenia,,porphyraeformis,,"Parkinson, 1980",67
179.739683,-16.1835,618,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Dictyosphaeria versluysii,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:214397,Dictyosphaeria versluysii,Plantae,Chlorophyta,Ulvophyceae,Siphonocladales,Siphonocladaceae,Dictyosphaeria,,versluysii,,"Weber-van Bosse, 1905",68
179.031667,-16.2325,213,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Ventricaria ventricosa,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:145885,Ventricaria ventricosa,Plantae,Chlorophyta,Ulvophyceae,Siphonocladales,Valoniaceae,Ventricaria,,ventricosa,,"(J.Agardh) J.L.Olsen & J.A.West, 1988",69
179.739683,-16.1835,619,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Aplysinopsis sp.,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:131761,Aplysinopsis sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Aplysinopsis,,,,"Lendenfeld, 1888",70
179.031667,-16.2325,214,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Niphates sp.,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:166770,Niphates sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Niphates,,,,"Duchassaing & Michelotti, 1864",71
179.031667,-16.2325,215,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Valonia utricularis,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:145884,Valonia utricularis,Plantae,Chlorophyta,Ulvophyceae,Siphonocladales,Valoniaceae,Valonia,,utricularis,,"(Roth) C.Agardh, 1823",72
179.739683,-16.1835,620,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-16 Dactylospongia metachromia,,,,,present,,16,SCUBA diving,2007/05/18 15:34:00,138,2007,5,18,Fiji-16,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',8,24,-16.1835,179.739683,WGS84,30,POINT (179.739683 -16.1835),,,urn:lsid:marinespecies.org:taxname:165313,Dactylospongia metachromia,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Dactylospongia,,metachromia,,"(de Laubenfels, 1954)",73
179.031667,-16.2325,216,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Aplysinopsis sp.,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:131761,Aplysinopsis sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Aplysinopsis,,,,"Lendenfeld, 1888",74
179.031667,-16.2325,217,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-06 Gelidiopsis intricata,,,,,present,,6,SCUBA diving,2007/05/13 08:43:00,133,2007,5,13,Fiji-06,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef western edge across from Kia Island,8,52,-16.2325,179.031667,WGS84,30,POINT (179.031667 -16.2325),,,urn:lsid:marinespecies.org:taxname:145819,Gelidiopsis intricata,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae,Gelidiopsis,,intricata,,"(C.Agardh) Vickers, 1905",75
